H2A_C,32.2
H2A_C,32.2
H2A_C,32.4
H2A_C,32.4
H2A_C,32.4
H2A_C,32.800000000000004
H2A_C,33.0
H2A_C,33.2
H2A_C,34.2
H2A_C,34.4
H2A_C,34.800000000000004
H2A_C,34.800000000000004
H2A_C,345.20000000000005
H2A_C,36.0
H2A_C,36.4
H2A_C,365.6
H2A_C,367.0
H2A_C,368.6
H2A_C,37.0
H2A_C,37.800000000000004
H2A_C,38.0
H2A_C,38.800000000000004
H2A_C,39.400000000000006
H2A_C,39.6
H2A_C,40.0
H2A_C,40.0
H2A_C,40.6
H2A_C,401.20000000000005
H2A_C,41.0
H2A_C,415.8
H2A_C,42.0
H2A_C,42.2
H2A_C,42.2
H2A_C,42.800000000000004
H2A_C,43.2
H2A_C,43.2
H2A_C,447.20000000000005
H2A_C,45.0
H2A_C,45.0
H2A_C,45.400000000000006
H2A_C,45.400000000000006
H2A_C,45.800000000000004
H2A_C,450.0
H2A_C,46.6
H2A_C,460.40000000000003
H2A_C,49.0
H2A_C,49.2
H2A_C,50.6
H2A_C,509.0
H2A_C,51.0
H2A_C,51.6
H2A_C,51.6
H2A_C,511.20000000000005
H2A_C,52.800000000000004
H2A_C,53.0
H2A_C,53.2
H2A_C,53.800000000000004
H2A_C,535.0
H2A_C,54.2
H2A_C,54.400000000000006
H2A_C,57.0
H2A_C,57.2
H2A_C,58.2
H2A_C,584.8000000000001
H2A_C,588.2
H2A_C,59.6
H2A_C,59.6
H2A_C,59.6
H2A_C,59.6
H2A_C,60.6
H2A_C,61.2
H2A_C,61.6
H2A_C,61.800000000000004
H2A_C,610.2
H2A_C,62.400000000000006
H2A_C,63.800000000000004
H2A_C,631.8000000000001
H2A_C,64.0
H2A_C,647.6
H2A_C,65.2
H2A_C,66.0
H2A_C,675.8000000000001
H2A_C,677.0
H2A_C,68.0
H2A_C,68.8
H2A_C,69.2
H2A_C,69.2
H2A_C,71.8
H2A_C,72.8
H2A_C,729.2
H2A_C,74.8
H2A_C,75.4
H2A_C,75.4
H2A_C,75.60000000000001
H2A_C,77.2
H2A_C,78.60000000000001
H2A_C,79.80000000000001
H2A_C,792.6
H2A_C,799.4000000000001
H2A_C,80.0
H2A_C,83.0
H2A_C,83.80000000000001
H2A_C,86.4
H2A_C,86.80000000000001
H2A_C,87.80000000000001
H2A_C,90.80000000000001
H2A_C,93.2
H2A_C,94.0
H2A_C,94.60000000000001
H2A_C,96.2
H2A_C,97.60000000000001
H2A_C,975.0
H2A_C,98.80000000000001
H2A_C,983.6
H2A_C,99.80000000000001
H2A_N,10.0
H2A_N,10.0
H2A_N,10.0
H2A_N,10.4
H2A_N,10.600000000000001
H2A_N,106.80000000000001
H2A_N,1069.2
H2A_N,107.0
H2A_N,11.0
H2A_N,11.0
H2A_N,11.200000000000001
H2A_N,11.200000000000001
H2A_N,11.200000000000001
H2A_N,11.200000000000001
H2A_N,11.4
H2A_N,11.4
H2A_N,11.4
H2A_N,11.8
H2A_N,11.8
H2A_N,114.2
H2A_N,1170.4
H2A_N,119.60000000000001
H2A_N,12.0
H2A_N,12.200000000000001
H2A_N,12.200000000000001
H2A_N,12.200000000000001
H2A_N,12.600000000000001
H2A_N,1258.4
H2A_N,13.0
